start,end,text
599.45359,600.0562699999999, peroxide
600.0562699999999,600.1768, is
600.21698,600.3375199999999, O2
600.81966,601.02055, with
602.0394099999999,602.1594899999999, a
602.6798399999999,603.0600999999998, 2-charge.
608.2636099999999,608.3836899999999, So
608.4637499999999,608.6038399999999, keep
608.6438699999999,608.7639499999998, that
608.7839599999999,608.8439999999998, in
608.8640199999999,609.0641499999998, mind.
609.2642899999998,609.3843699999999, If
609.4043799999998,609.5244599999999, you
609.5844999999998,609.9247299999998, react
609.9847699999998,610.3850399999999, sodium
611.0654999999998,611.2456299999999, with
611.3857199999999,611.6859199999999, limited
611.7659799999999,612.1862599999998," oxygen,"
612.2062799999999,612.3263599999998, you
612.3463699999999,612.5064799999999, get
612.5865299999998,612.8467099999998, sodium
612.9267599999998,613.3470499999999," oxide,"
614.0074899999998,614.1675999999999, but
614.2276399999998,614.3677399999998, with
614.4477899999998,614.8080299999998, excess
614.9080999999999,615.2883599999999," oxygen,"
615.2883599999999,615.4084399999998, you
615.4084399999998,615.5485299999998, get
615.6285899999998,615.9087799999999, sodium
615.9287899999998,616.4891699999998, peroxide.
617.1896399999998,617.3097199999999, But
617.3297399999999,617.4498199999998, when
617.4498199999998,617.5698999999998, you
617.5899099999998,617.8901199999998, react
618.0101999999998,618.6706399999998, potassium
619.2110099999999,619.3510999999999, with
619.4311599999999,619.7913999999998," oxygen,"
620.7120199999998,620.8320999999999, you
620.8521199999999,621.0322399999999, get
622.5332499999998,622.9535399999999, potassium
623.0135799999998,623.6540099999999, superoxide.
627.3965399999998,627.5166199999999, So
627.5766599999998,627.7567799999998, those
627.7767999999999,627.8768599999999, are
627.8768599999999,628.0169599999998, some
628.0369699999999,628.1170299999999, of
628.0970099999998,628.1970799999998, the
628.2170899999999,628.7974899999998, reactions
628.8375099999998,629.0576599999998, that
629.6980899999999,629.8181799999999, you
629.8381899999998,630.0183099999998, might
630.0183099999998,630.1183799999999, be
630.1584099999999,630.5186499999999, tested
630.5586799999999,630.6787599999999, on.
631.2391399999999,631.3592199999998, with
631.3992499999998,631.6794399999999, regard
631.7194599999999,631.8395399999998, to
632.0596899999998,632.3598999999999, alkali
632.4199399999999,632.7601699999999, metals.
635.6221199999999,635.7421999999999, Now
635.7622099999999,635.9023099999998, let's
635.9223199999999,636.0624199999999, talk
636.0824299999998,636.2625499999999, about
636.2625499999999,636.3626199999999, the
636.3626199999999,636.9029899999998, reactivity
637.4433599999999,637.5634399999999, of
637.6635099999999,637.9637099999999, alkali
638.0037399999999,638.3439699999999, metals.
639.7048999999998,639.8249799999999, The
639.8449899999998,640.3653399999998, reactivity
640.6255199999998,641.2259299999998, increases
641.3460099999999,641.4861099999998, as
641.4861099999998,641.6061899999999, you
641.6061899999999,641.7262699999999, go
641.8463499999999,642.1465599999999, down
642.6068699999998,642.7269499999999, the
642.7469599999998,642.9871299999999, group.
644.0478499999999,644.1679299999998, So
644.1879399999999,644.3080299999999, what
644.3280399999999,644.4481199999999, that
644.4881499999999,644.6882899999998, means
644.7082999999999,644.8283799999999, is
644.8483899999999,645.0485299999999, that
645.5688799999999,646.0291999999998, cesium
646.7897099999999,646.9298099999999, is
647.0098599999999,647.1899899999999, more
647.2300099999999,647.7903999999999, reactive
647.8104099999998,647.9304899999998, than
647.9905299999999,648.3307599999998, lithium.
649.1713299999999,649.2914199999999, Now
649.3514599999999,649.5115699999999, let's
649.5515899999999,649.9518699999999, understand
650.0119099999998,650.2320599999998, why.
653.4942799999999,653.6143599999999, So
653.7944799999999,654.1747399999999," lithium,"
658.9179699999999,659.0380499999999, let
659.0380499999999,659.1581299999999, me
659.2181699999999,659.3382499999999, draw
659.3782799999999,659.4983599999998, this
659.5383899999998,659.8586099999999, differently.
663.6993299999999,663.8394299999999, Let's
663.8394299999999,663.9595199999999, say
663.9995499999999,664.13965, this
664.1596599999999,664.2797499999999, is
664.2997599999999,664.4198499999999, the
664.4598799999999,664.94022, nucleus
665.1003299999999,665.2204199999999, of
665.2604499999999,665.6006899999999, lithium.
667.4019799999999,667.5620999999999, This
667.62214,667.74223, is
667.7622399999999,667.8823299999999, the
667.9623899999999,668.20256, first
668.2225699999999,668.4427299999999," shell,"
669.2833299999999,669.4034199999999, and
669.4034199999999,669.54352, this
669.58355,669.70363, is
669.6836199999999,669.8037099999999, the
669.8437299999999,670.1439499999999, second
670.16396,670.3641099999999, shell.
672.3255099999999,672.62573, Lithium
672.6657599999999,672.8258699999999, has
672.96597,673.08606, one
673.12609,673.3662599999999, valence
673.4062899999999,673.8466, electron
674.6671899999999,674.7872799999999, in
674.7872799999999,674.9073599999999, the
674.9473899999999,675.2075799999999, second
675.22759,675.42774, shell.
681.9924399999999,682.4127399999999," Cesium,"
682.4127399999999,682.5128199999999, on
682.5128199999999,682.6128899999999, the
682.6329,682.75299, other
682.79302,683.0131799999999," hand,"
684.4942399999999,684.6143199999999, is
684.6543499999999,684.7744399999999, going
684.7744399999999,684.8344799999999, to
684.8144699999999,684.93455, be
684.9945999999999,685.2147499999999, much
685.3148199999999,685.555, bigger.
686.2554999999999,686.3755899999999, So
686.3956,686.5557099999999, this
686.5957399999999,686.7158299999999, is
686.6958099999999,686.8158999999999, the
686.8759399999999,687.1161199999999, first
687.1361299999999,687.35629, energy
687.39632,687.6164699999999, level.
689.6579399999999,689.77802, Let's
689.77802,689.8981099999999, say
689.9181199999999,690.0782399999999, that's
690.0782399999999,690.1983299999999, the
690.23835,690.5785999999999, second.
693.23934,693.57958," third,"
696.7617599999999,701.06472," fourth,"
701.06472,701.40496," fifth,"
702.0854199999999,702.2455299999999, and
702.3255899999999,702.5057099999999, here
702.5657499999999,702.7058499999999, is
702.7058499999999,702.82593, the
702.90599,703.1061299999999, sixth
703.2662399999999,703.4063299999999, one.
710.87146,710.9915399999999, We
711.0115599999999,711.13164, can
711.17167,711.3117599999999, see
711.3317799999999,711.5319199999999, why
712.0922999999999,712.5526199999999, cesium
713.2530999999999,713.4132099999999, can
713.5132799999999,713.6933999999999, give
713.7334299999999,713.8535099999999, up
714.3538599999999,714.47394, its
714.5339799999999,714.8341899999999, valence
714.87421,715.3145199999999, electron
715.4946399999999,715.6147199999999, a
715.6547499999999,715.81486, lot
715.9549599999999,716.2951899999999, easier
716.41527,716.5353499999999, than
716.5953999999999,716.9556399999999, lithium.
718.7769,718.8969799999999, One
718.9370099999999,719.1771699999999, reason
719.2171999999999,719.33728, for
719.3572899999999,719.55743, that
720.0977999999999,720.2178899999999, is
720.27793,720.45805, that
720.6181599999999,720.79828, this
720.8583299999999,721.4187099999999, electron
722.3193399999999,722.5194799999999, is
723.3800799999999,723.60024, very
723.70031,723.90045, far
724.0205299999999,724.2606999999999, away
724.3207399999999,724.46084, from
724.46084,724.58092, the
724.6009399999999,725.02123, nucleus.
727.1427199999999,727.26281, And
727.3228499999999,727.4429299999999, so
727.5229899999999,727.64307, the
727.72313,728.02334, pull
730.60515,730.78528, that
730.94539,731.0654699999999, the
731.1054999999999,731.4857699999999, nucleus
731.5257999999999,731.7259399999999, have
731.7259399999999,731.82601, on
731.82601,731.96611, this
732.00613,732.4864699999999," electron,"
732.7466499999999,732.8667399999999, it's
732.8667399999999,732.94679, a
732.9668099999999,733.0868899999999, lot
733.1669499999999,733.4271299999999, weaker
733.56723,733.78738, since
733.82741,733.98753, they're
734.00754,734.2677199999999, further
734.28774,734.4478499999999, away.
734.84813,734.96821, In
734.96821,735.0482699999999, the
735.0482699999999,735.26842, case
735.26842,735.38851, of
735.40852,735.74876," lithium,"
736.1890699999999,736.3091499999999, the
736.32917,736.66941, nucleus
736.70944,736.84953, has
736.8695499999999,736.96962, a
736.9896299999999,737.34988, stronger
737.38991,737.6501, pull
738.3906199999999,738.5907599999999, on
738.93099,739.05108, the
739.09111,739.33128, valence
739.35129,739.69153, electron
739.73156,740.0517799999999, because
740.11182,740.23191, it's
740.2519199999999,740.3720099999999, so
740.45206,740.83233, close.
742.2132999999999,742.3333799999999, So
742.3534,742.51351, that's
742.65361,742.77369, one
742.81372,743.0538899999999, reason
743.0939199999999,743.2340099999999, why
743.3540999999999,743.75438, cesium
743.8944799999999,744.0345799999999, is
744.1146299999999,744.27474, much
744.3347899999999,744.47488, more
744.4948999999999,745.03528, reactive
745.5956699999999,745.7357699999999, than
745.79581,746.13605, lithium.
746.9165999999999,747.19679, Another
747.2568399999999,747.53703," reason,"
748.15747,748.2775499999999, in
748.3175799999999,748.5777599999999, fact
748.59778,748.71786, a
748.8579599999999,749.0380899999999, more
749.0380899999999,749.3783299999999, important
749.4183499999999,749.69855," reason,"
751.3593599999999,751.4994599999999, has
751.4994599999999,751.6195399999999, to
751.59953,751.71961, do
751.75964,751.89973, with
751.9197499999999,752.0398299999999, the
752.0598399999999,752.3800699999999, melting
752.3800699999999,752.74032, points
754.08124,754.2613699999999, of
754.3614399999999,754.5415599999999, these
754.5815899999999,754.72169, two
754.76171,755.10195, metals.
757.2634499999999,757.6437099999999, Molten
757.7037499999999,758.10403, lithium
759.3648999999999,759.56504, is
759.68512,759.8852599999999, much
759.9653199999999,760.1254299999999, more
760.16545,760.74586, reactive
760.9059699999999,761.0660799999999, than
761.18616,761.56642, solid
761.64648,761.9867099999999, lithium
763.18755,763.5477999999999, because
763.6478599999999,763.7679499999999, in
763.74793,763.8279899999999, a
763.848,764.18824, molten
764.2482799999999,764.52847," state,"
764.9687799999999,765.1488999999999, there's
765.20894,765.36906, more
765.4291,765.8293699999999, surface
765.88942,766.10957, area
766.6499399999999,766.7700199999999, for
766.7700199999999,766.8901099999999, the
766.8901099999999,767.4104699999999, molecules
767.4104699999999,767.51054, to
767.53055,767.8707899999999," react,"
768.2710599999999,768.3911499999999, or
768.41116,768.6112999999999, rather
768.81144,768.93152, for
768.9115099999999,769.0315899999999, the
769.0716199999999,769.3718299999999, atoms
769.3718299999999,769.45188, to
769.4718899999999,769.7720999999999, react.
771.1330399999999,771.5133099999999, Lithium
771.6133799999999,771.7734899999999, has
771.7935,771.89357, a
771.9336,772.13374, much
772.2137899999999,772.4539599999999, higher
772.4939899999999,772.8142099999999, melting
772.83422,773.0944, point
773.5347099999999,773.6747999999999, than
773.8149,774.19516, cesium.
774.9957199999999,775.1157999999999, The
775.13581,775.39599, melting
775.4160099999999,775.61615, point
775.61615,775.73623, for
775.77626,776.0964799999999, lithium
776.1164899999999,776.2365799999999, is
776.25659,776.49676, about
777.2572799999999,777.95777, 180
777.9978,778.5381699999999, degrees
778.5381699999999,779.0585299999999, Celsius.
780.5593599999999,780.6794399999999, The
780.6994499999998,780.9796399999999, melting
780.9996599999998,781.1797799999998, point
781.1797799999998,781.2998599999999, for
781.3799199999999,781.8001999999999, cesium
782.6407799999998,782.7608599999999, is
782.7808699999998,783.1210999999998, around
784.0217199999998,784.4420099999999, 29
784.5020499999998,784.8422799999998, degrees
784.8422799999998,785.3226099999998, Celsius.
787.0237699999999,787.1838799999998, Both
787.1838799999998,787.3039599999998, of
787.3039599999998,787.5040999999999, these
787.6041599999999,787.9043699999999, alkali
787.9644099999999,788.3046399999998, metals
788.4047099999999,788.5448099999999, can
788.5848299999999,788.8650199999998, react
788.9650899999999,789.4454199999999, vigorously
789.6255399999999,789.7656399999998, with
789.8456899999999,790.0658399999999, water.
791.8070299999998,791.9271099999999, In
791.9871599999999,792.2873599999999," fact,"
792.4274599999999,792.5875699999999, they're
792.6275899999998,793.2680299999998, exothermic.
793.4281399999999,793.5682299999999, They
793.6482899999999,794.0085399999999, generate
794.0085399999999,794.1085999999999, a
794.1286199999998,794.2887299999999, lot
794.2887299999999,794.4088099999999, of
794.4288199999999,794.6289599999999, heat.
796.1700099999998,796.5702799999999," Lithium,"
797.0506099999999,797.3307999999998, because
797.3307999999998,797.4108599999998, it
797.4308699999999,797.5909799999998, has
797.5909799999998,797.6910499999999, a
797.7110599999999,797.9512299999999, higher
798.0112699999999,798.3114699999999, melting
798.3314899999999,798.5716499999999," point,"
800.0126299999998,800.1327199999998, it's
800.1727399999999,800.3328499999999, going
800.3328499999999,800.4129099999999, to
800.4329199999999,800.6730799999999, take
800.6930999999998,800.7931699999999, a
800.8331899999998,801.0933699999998, longer
801.1534099999999,801.4135899999999, time
801.4536199999999,801.5736999999999, for
801.5736999999999,801.6937799999998, it
801.6937799999998,801.8138599999999, to
801.8338799999999,802.0540299999999, melt.
802.7545099999999,803.1948099999998, Cesium
803.9152999999999,804.0353799999999, is
804.1154299999998,804.3355799999998, going
804.3355799999998,804.4556699999998, to
804.5557299999999,804.7958999999998, enter
804.7958999999998,804.9159799999999, the
804.9359899999998,805.2361999999998, molten
805.2962399999999,805.5163899999999, state
805.5163899999999,805.6164599999998, a
805.6364699999999,805.7765699999999, lot
805.8766399999998,806.3769799999999, faster
806.9773899999999,807.0974699999999, than
807.1575099999999,807.5177599999998, lithium
807.6778699999999,807.9580599999999, because
807.9580599999999,808.0381099999998, the
808.0581299999999,808.3182999999999, melting
808.3383199999998,808.5584699999998, point
808.5584699999998,808.6185099999999, is
808.6185099999999,808.7385899999999, so
808.7786199999998,808.9387299999999, much
808.9987699999999,809.1788899999999, more...
809.5191199999999,809.6392, it's
809.6392,809.7392699999999, so
809.75928,809.89938, much
809.97943,810.2195899999999, lower.
811.78064,811.90072, As
811.90072,811.9807699999999, a
812.0007899999999,812.42107," result,"
813.48178,813.60186, when
813.62187,813.74196, it
813.78198,814.08218, enters
814.1021999999999,814.22228, the
814.30233,814.6225499999999, molten
814.6825899999999,814.9427599999999," state,"
815.2829899999999,815.40307, it's
815.4631099999999,815.66324, going
815.66324,815.7433, to
815.7633099999999,815.9034099999999, have
815.92342,815.9834599999999, a
816.00347,816.26365, greater
816.3236899999999,816.6438999999999, surface
816.6839299999999,816.88406, area.
817.6445699999999,817.76465, So
817.80468,817.96479, there's
817.9848,818.10488, going
818.10488,818.1649199999999, to
818.14491,818.2649899999999, be
818.3050199999999,818.46512, more
818.54518,819.0455099999999, contact
819.0855399999999,819.4858099999999, between
820.0061599999999,820.1262399999999, the
820.24632,820.5665399999999, atoms
820.5665399999999,820.68662, of
820.72664,821.1469199999999, cesium
822.7880299999999,822.9681499999999, and
823.08823,823.20831, the
823.2283199999999,823.42846, water
823.4484699999999,824.0088499999999, molecules.
826.05022,826.1703, So
826.2103199999999,826.3303999999999, with
826.35042,826.4704999999999, that
826.5505499999999,826.97083, increased
827.01086,827.3711, surface
827.41113,827.6112599999999, area
828.2516899999999,828.4918499999999, leads
828.5318799999999,828.6519599999999, to
828.6519599999999,828.77204, an
828.8521,829.33242, increased
829.3924599999999,829.85277, reaction
829.9128099999999,830.1729799999999, rate.
831.89414,832.03423, And
832.39447,832.51455, as
832.51455,832.6346299999999, the
832.65465,833.07493, reaction
833.11496,833.4752, proceeds
833.5352399999999,833.9755299999999," faster,"
834.5959499999999,834.7360399999999, it's
834.7960899999999,834.99622, going
834.99622,835.1162999999999, to
835.13631,835.4765399999999, generate
835.5565999999999,835.75673, even
835.83678,836.0369199999999, more
836.0769399999999,836.2970899999999," heat,"
836.8574699999999,837.0375899999999, which
837.1176399999999,837.2977599999999, will
837.93819,838.2584099999999, further
838.31845,838.9188499999999, accelerate.
839.3791799999999,839.4992699999999, the
839.5593199999998,839.7394599999999, rate
839.7594699999999,839.8795599999999, of
839.9396099999999,840.3999599999999, reaction.
840.7802499999999,841.0004199999998, Because
841.0004199999998,841.1004899999999, when
841.1205099999999,841.2005699999999, the
841.2205799999999,841.5808599999999, temperature
841.6208899999999,841.8010199999999, goes
841.8610699999999,841.9811599999999," up,"
843.2020899999999,843.3221799999999, the
843.3622099999999,843.5623599999999, rate
843.5623599999999,843.66244, of
843.66244,843.7625199999999, the
843.78253,844.2428799999999, reaction
844.34296,844.5431099999998, goes
844.5831399999998,844.7032299999998, up
844.7032299999998,844.8233199999999, as
844.8833699999999,845.06351, well.
846.3044499999999,846.4245399999999, And
846.4245399999999,846.5446299999999, so
846.6847399999999,846.8048299999999, all
846.8248399999999,846.9249199999999, of
846.9449399999999,847.1450899999999, these
847.1650999999999,847.7055099999999, factors
848.72629,848.8663999999999, will
848.9864899999999,849.48687, increase
849.5068799999999,849.6269799999999, the
849.6870199999998,849.9071899999999, rate
849.9472199999999,850.0673099999999, at
850.1073399999999,850.2874799999998, which
850.4275799999999,850.8278899999999, cesium
850.9679999999998,851.3082499999999, reacts
851.3482799999999,851.4883899999999, with
851.5084099999999,851.7485899999999, water.
852.4090899999999,852.5291799999999, But
852.5491999999999,852.98953, primarily
853.06959,853.18968, it's
853.2297199999999,853.3698199999999, due
853.3698199999999,853.4698999999999, to
853.4498799999999,853.5699699999999, the
853.5699699999999,853.79014, fact
853.8101599999999,853.9302499999999, that
853.9302499999999,854.0303199999998, it
854.0503399999999,854.2104599999999, has
854.23048,854.31054, a
854.31054,854.43063, low
854.47066,854.7708899999999, molten
854.7908999999999,855.0510999999999, point
855.8517099999999,855.9717999999999, and
856.0118299999999,856.1319199999999, so
856.1919699999999,856.3120599999999, it
856.3120599999999,856.4321499999999, can
856.5122099999999,856.7123599999999, enter
856.7323799999999,856.8124399999999, the
856.8324599999999,857.1126699999999, molten
857.1326799999999,857.3528499999999, state
857.3728699999999,857.7531599999999, faster.
858.9540699999999,859.0741599999999, And
859.0741599999999,859.2543, that's
859.29433,859.45445, why
859.6345899999999,859.7546799999999, it
859.7346599999998,859.8547499999999, can
859.8947799999999,860.1549799999999, react
860.175,860.5152599999999, faster.
861.4559699999999,861.8162499999999, Metals
861.8162499999999,861.9363399999999, in
861.9163199999999,861.9963799999999, a
862.0163999999999,862.3366399999999, molten
862.3766699999999,862.6568799999999, state
862.7169299999999,862.8370199999999, will
862.8770499999999,863.11723, react
863.15726,863.5175399999999, faster
863.5175399999999,863.63763, than
863.67766,864.0179199999999, metals
864.0379299999998,864.1580299999999, in
864.1580299999999,864.2580999999999, a
864.27812,864.5783499999999, solid
864.6183799999999,864.8985899999999, state.
868.77932,868.8993999999999, The
868.91942,869.2596599999999, standard
869.2596599999999,869.6399399999999, reduction
869.65995,870.08025, potential
870.12028,870.24037, for
870.2603799999999,870.58061," lithium,"
870.96089,871.08097, we
871.1009899999999,871.50128, mentioned
871.5413,871.66139, it
871.66139,871.78148, was
871.8615299999999,872.16175, negative
872.1817599999999,873.1824799999999, 3.05
873.2025,873.50271, volts.
874.0431,874.16319, For
874.22323,874.6435399999999," cesium,"
875.38407,875.50415, it's
875.6042299999999,875.92446, negative
875.9444699999999,877.0252499999999, 3.02
877.08529,877.42554, volts.
878.9866599999999,879.1067499999999, So
879.24685,879.4069599999999, even
879.4469899999999,879.58709, though
879.6471399999999,880.04742, lithium
880.4477099999999,880.5677999999999, is
880.5677999999999,880.66787, a
880.68788,881.0281299999999, stronger
881.0681599999999,881.42842, reducing
881.4884599999999,881.76866, agent
881.80869,881.92878, than
882.0288499999999,882.42914," cesium,"
883.81013,884.13036, because
884.1904,884.5306499999999, cesium
884.55066,884.67075, is
884.73079,884.9909799999999, bigger
885.09105,885.2111399999999, and
885.2111399999999,885.51135, because
885.5313699999999,885.6114299999999, it
885.6114299999999,885.7515299999999, has
885.7515299999999,885.8315799999999, a
885.8516,886.01171, lower
886.0317299999999,886.35196, melting
886.35196,886.6321599999999," point,"
887.23259,887.35268, it
887.3726899999999,887.6328799999999, turns
887.65289,887.77298, out
887.7929999999999,887.9331, that
888.0731999999999,888.4934999999999, cesium
889.2940799999999,889.6743499999999, reacts
889.69436,889.8344599999999, with
889.93454,890.15469, water
890.2547699999999,890.3748499999999, a
890.39487,890.5549799999999, lot
890.6150299999999,890.9952999999999, faster.
892.8366199999999,892.9567099999999, But
892.9567099999999,893.0167499999999, a
893.0167499999999,893.15685, big
893.2168999999999,893.4970999999999, reason
893.5371299999999,893.65721, is
893.73727,893.89739, due
893.89739,893.93742, to
893.93742,894.0374899999999, the
894.0574999999999,894.2576499999999, fact
894.27766,894.4777999999999, that
894.7580099999999,894.8780899999999, it
894.8780899999999,895.0181899999999, has
895.0181899999999,895.1182699999999, a
895.1182699999999,895.23835, low
895.27838,895.5986099999999, melting
895.6186299999999,895.8387799999999, point.
896.2994499999999,896.4197899999999, and
896.4599099999999,896.5802499999999, so
896.6203599999999,896.7407, it
896.7206399999999,896.84098, can
896.9212099999999,897.2421199999999, quickly
897.3423999999999,897.5229099999999, enter
897.5429699999999,897.6231899999999, the
897.6231899999999,897.9240399999999, molten
897.9641599999999,898.2449499999999, state.
899.5486399999999,899.7291499999999," Thus,"
899.8695399999999,900.2305599999999, increase
900.2305599999999,900.2907299999999, in
900.3107899999999,900.4110699999999, the
900.4311299999999,900.7720899999999, surface
900.8322599999999,901.0328299999999, area.
901.6933399999999,902.0535799999999, increase
902.0735999999998,902.1536499999999, in
902.1536499999999,902.2337099999999, the
902.2537199999998,902.3938099999999, rate
902.3938099999999,902.4538499999999, of
902.4538499999999,902.5339099999999, the
902.5539199999998,903.0742799999998," reaction,"
904.4151799999999,904.5752899999999, and
904.6953699999999,904.8154599999999, as
904.8154599999999,904.8955099999998, the
904.9155199999999,905.2557499999999, reaction
905.2757699999999,905.6159999999999, proceeds
905.6760399999998,906.0763099999999," faster,"
906.5566399999999,906.7567699999998, more
906.7967999999998,906.9769199999998, heat
906.9969299999999,907.1170199999999, is
907.1770599999999,907.6573799999999," generated,"
908.2177599999999,908.3378399999999, the
908.3778699999999,908.7381199999999, temperature
908.7581299999998,908.9582599999999, goes
908.9782799999998,909.0983599999998, up
909.1583999999999,909.5386599999998," rapidly,"
910.1190499999999,910.3191899999998, which
910.6193899999998,910.8795699999998, also
911.0196599999998,911.3398799999999, further
911.3999199999998,912.1003899999998, accelerates
912.5607099999999,912.6807899999999, the
912.7408299999998,912.9609799999998, rate
913.0010099999998,913.1210899999999, at
913.1611099999999,913.3612499999999, which
913.8415799999999,913.9616599999998, the
913.9816699999999,914.3419099999999, reaction
914.3419099999999,914.7822099999998, proceeds.
915.8029099999999,915.9229899999999, So
915.9229899999999,916.0430699999998, what
916.0430699999998,916.1231199999999, you
916.1231199999999,916.2431999999999, need
916.2431999999999,916.3632799999999, to
916.3632799999999,916.4833699999999, know
916.5233899999998,916.6434699999999, is
916.6434699999999,916.7635599999999, that
916.8436099999999,916.9636899999998, as
916.9837099999999,917.1037899999999, you
917.0837699999998,917.2038499999999, go
917.2438799999999,917.4440199999999, down
917.4440199999999,917.5240699999998, the
917.5440899999999,917.7842499999998," group,"
918.8249499999998,918.9450399999998, the
918.9650499999999,919.3252899999999, melting
919.3453099999999,919.5854699999999, point
919.6455099999998,920.3059599999999," decreases,"
921.1465299999999,921.2666099999999, and
921.3266499999999,921.4467299999999, so
921.4867599999999,921.6068399999999, the
921.6468699999999,922.2672899999999, reactivity
923.5481599999998,923.7683099999999, of
923.8283499999999,923.9484299999999, the
924.0484999999999,924.4087399999999, alkaline
924.4087399999999,924.7689799999998, metals
925.5294999999999,925.6896099999999, will
925.7696599999998,926.2699999999999, increase.
929.1519599999999,929.2720399999998, So
929.2720399999998,929.4121299999998, that's
929.4721699999999,929.8123999999999, basically
929.8123999999999,929.8524299999999, it
929.8524299999999,929.9124699999999, for
929.9124699999999,930.1926599999998, this
930.2326899999998,930.4328199999999, video.
930.8135399999999,931.1751399999998, Hopefully
931.1751399999998,931.2956799999998, it
931.2956799999998,931.5166599999999, gave
931.5568399999999,931.6773799999999, you
931.8581799999998,931.9787099999999, a
931.9987999999998,932.1193399999999, good
932.1394299999998,932.6818399999999, introduction
932.7621999999999,932.9429999999999, into
932.9429999999999,933.0635399999999, the
933.0836199999999,933.6461199999999, properties
934.1885399999999,934.3090699999999, of
934.3894299999998,934.7309499999999, alkaline
934.7309499999999,935.0322899999999, metals.
